pid,name,cpu_usage,memory_usage,read_bytes,write_bytes,status,create_time,nice,n_threads,cores
16854,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:57,0,1,2
16839,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:00,0,1,2
16836,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:20,0,1,2
16824,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:56,0,1,2
16811,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:55,0,1,2
16774,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:59,0,1,2
16770,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:58,0,1,2
16762,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:58,0,1,2
16845,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 07:57,0,1,2
16761,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:18,0,1,2
16904,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:03,0,1,2
16933,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:04,0,1,2
17022,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:02,0,1,2
17018,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 08:02,0,1,2
17013,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:28,0,1,2
17008,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:02,0,1,2
17007,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:02,0,1,2
17005,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 15:06,0,1,2
17004,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:01,0,1,2
16920,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:03,0,1,2
16999,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:27,0,1,2
16988,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:26,0,1,2
16987,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:26,0,1,2
16982,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:05,0,1,2
16974,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:00,0,1,2
16969,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:00,0,1,2
16957,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:00,0,1,2
16952,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:05,0,1,2
16995,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:01,0,1,2
17025,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:28,0,1,2
16751,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:58,0,1,2
16740,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:57,0,1,2
16598,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:48,0,1,2
16590,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:12,0,1,2
16587,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 07:48,0,1,2
16586,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:48,0,1,2
16578,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:12,0,1,2
16576,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:47,0,1,2
16575,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:47,0,1,2
16603,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:13,0,1,2
16574,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:47,0,1,2
16565,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:11,0,1,2
16563,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:46,0,1,2
16562,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 07:46,0,1,2
16554,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:46,0,1,2
16553,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:46,0,1,2
16552,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:46,0,1,2
16550,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:46,0,1,2
16567,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:51,0,1,2
16748,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:57,0,1,2
16610,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:52,0,1,2
16614,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:53,0,1,2
16728,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:53,0,1,2
16715,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:52,0,1,2
16713,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:52,0,1,2
16707,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:15,0,1,2
16699,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:55,0,1,2
16698,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:55,0,1,2
16689,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:55,0,1,2
16612,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:49,0,1,2
16676,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 07:50,0,1,2
16655,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:54,0,1,2
16645,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:54,0,1,2
16644,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:54,0,1,2
16636,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:54,0,1,2
16631,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:49,0,1,2
16623,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 14:53,0,1,2
16620,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:49,0,1,2
16675,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 07:50,0,1,2
16541,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:10,0,1,2
17037,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:03,0,1,2
17054,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:08,0,1,2
17397,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:19,0,1,2
17396,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:19,0,1,2
17379,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:18,0,1,2
17369,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:18,0,1,2
17348,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:14,0,1,2
17346,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:14,0,1,2
17345,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:14,0,1,2
17399,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:41,0,1,2
17333,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:14,0,1,2
17330,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:39,0,1,2
17329,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:39,0,1,2
17328,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 01:39,0,1,2
17321,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:13,0,1,2
17318,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:16,0,1,2
17299,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:15,0,1,2
17298,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:37,0,1,2
17331,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:16,0,1,2
17295,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 08:12,0,1,2
17407,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:41,0,1,2
17416,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:41,0,1,2
17585,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:20,0,1,2
17581,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:25,0,1,2
17572,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:20,0,1,2
17533,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 08:19,0,1,2
17532,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:45,0,1,2
17513,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:19,0,1,2
17511,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 15:23,0,1,2
17410,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 08:15,0,1,2
17489,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:18,0,1,2
17467,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:17,0,1,2
17463,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:44,0,1,2
17462,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:21,0,1,2
17459,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:20,0,1,2
17450,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:20,0,1,2
17421,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:15,0,1,2
17417,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 01:41,0,1,2
17484,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:17,0,1,2
17045,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:03,0,1,2
17289,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:37,0,1,2
17287,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:37,0,1,2
17143,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:11,0,1,2
17141,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:31,0,1,2
17140,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:31,0,1,2
17138,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:06,0,1,2
17131,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:31,0,1,2
17130,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 01:31,0,1,2
17129,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:31,0,1,2
17148,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:06,0,1,2
17126,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:10,0,1,2
17118,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:30,0,1,2
17117,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:30,0,1,2
17115,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:10,0,1,2
17107,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:05,0,1,2
17074,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:09,0,1,2
17057,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:08,0,1,2
17056,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:04,0,1,2
17119,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:30,0,1,2
17288,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:15,0,1,2
17152,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:07,0,1,2
17155,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:32,0,1,2
17277,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:36,0,1,2
17275,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:11,0,1,2
17271,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:10,0,1,2
17260,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:10,0,1,2
17251,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:10,0,1,2
17226,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:14,0,1,2
17218,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:14,0,1,2
17153,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:32,0,1,2
17198,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:13,0,1,2
17187,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:08,0,1,2
17176,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 01:33,0,1,2
17172,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:07,0,1,2
17167,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:12,0,1,2
17164,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 15:11,0,1,2
17163,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:07,0,1,2
17162,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 08:07,0,1,2
17197,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 01:34,0,1,2
14615,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 13:46,0,1,2
24254,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 04:30,0,1,2
24260,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 11:53,0,1,2
30573,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:03,0,1,2
30569,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30568,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:52,0,1,2
30567,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:02,0,1,2
30556,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30555,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30552,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30551,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30549,xrdp,0,0.00B,0.00B,36.00KB,zombie,09-04-2021 23:02,0,1,2
30548,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30547,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30546,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30545,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:02,0,1,2
30542,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30541,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30578,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:03,0,1,2
30579,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:03,0,1,2
30580,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:03,0,1,2
30591,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:03,0,1,2
30714,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:06,0,1,2
30712,xrdp,0,0.00B,0.00B,36.00KB,zombie,09-04-2021 23:06,0,1,2
30701,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:06,0,1,2
30688,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:55,0,1,2
30685,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:05,0,1,2
30684,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:05,0,1,2
30676,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:55,0,1,2
30539,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30673,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:05,0,1,2
30670,xrdp,0,0.00B,0.00B,36.00KB,zombie,09-04-2021 23:05,0,1,2
30619,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:04,0,1,2
30617,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:04,0,1,2
30614,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:54,0,1,2
30613,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 14:54,0,1,2
30609,loop4,0,0.00B,0.00B,0.00B,sleeping,23-03-2021 23:53,-20,1,2
30608,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:04,0,1,2
30672,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:05,0,1,2
30538,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30537,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:02,0,1,2
30536,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30501,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30500,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 07:19,0,1,2
30498,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:01,0,1,2
30497,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:01,0,1,2
30489,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:01,0,1,2
30488,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:01,0,1,2
30487,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:01,0,1,2
30502,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30486,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:01,0,1,2
30484,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:01,0,1,2
30481,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:01,0,1,2
30480,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:01,0,1,2
30479,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:01,0,1,2
30478,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:01,0,1,2
30477,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:01,0,1,2
30475,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:50,0,1,2
30485,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:01,0,1,2
30715,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:06,0,1,2
30503,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30505,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30534,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30533,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30532,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:02,0,1,2
30530,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:51,0,1,2
30529,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30519,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30518,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30504,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:02,0,1,2
30517,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30515,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30514,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30512,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30511,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:02,0,1,2
30510,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30509,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30506,xrdp,0,0.00B,0.00B,40.00KB,zombie,09-04-2021 23:02,0,1,2
30516,xrdp,0,0.00B,0.00B,44.00KB,zombie,09-04-2021 23:02,0,1,2
30720,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 07:21,0,1,2
30727,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:06,0,1,2
30730,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:07,0,1,2
31015,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 07:23,0,1,2
31013,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:15,0,1,2
31010,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 15:05,0,1,2
31009,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:05,0,1,2
31008,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:05,0,1,2
30968,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:04,0,1,2
30966,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:04,0,1,2
31017,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 07:23,0,1,2
30958,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:04,0,1,2
30939,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:14,0,1,2
30938,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:03,0,1,2
30936,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:13,0,1,2
30927,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:13,0,1,2
30926,xrdp,0,0.00B,0.00B,36.00KB,zombie,09-04-2021 23:13,0,1,2
30925,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:13,0,1,2
30924,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:02,0,1,2
30949,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:14,0,1,2
30916,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:13,0,1,2
31019,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:05,0,1,2
31049,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:07,0,1,2
31099,xrdp,0,0.00B,0.00B,84.00KB,zombie,10-04-2021 15:09,0,1,2
31094,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:17,0,1,2
31093,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:17,0,1,2
31092,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:17,0,1,2
31091,xrdp,0,0.00B,0.00B,36.00KB,zombie,09-04-2021 23:17,0,1,2
31085,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:08,0,1,2
31084,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:08,0,1,2
31022,xrdp,0,0.00B,0.00B,36.00KB,zombie,09-04-2021 23:15,0,1,2
31083,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 15:08,0,1,2
31066,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:16,0,1,2
31063,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:16,0,1,2
31062,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:07,0,1,2
31054,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:16,0,1,2
31053,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:16,0,1,2
31052,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:07,0,1,2
31051,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:07,0,1,2
31080,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:17,0,1,2
30468,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:01,0,1,2
30915,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:13,0,1,2
30910,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:12,0,1,2
30799,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:59,0,1,2
30798,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:59,0,1,2
30793,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:09,0,1,2
30781,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:08,0,1,2
30780,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:08,0,1,2
30772,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:58,0,1,2
30771,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:08,0,1,2
30801,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:09,0,1,2
30770,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:58,0,1,2
30762,xrdp,0,0.00B,0.00B,36.00KB,zombie,09-04-2021 23:08,0,1,2
30758,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 14:58,0,1,2
30745,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:07,0,1,2
30743,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:57,0,1,2
30733,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 07:21,0,1,2
30732,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 07:21,0,1,2
30731,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:57,0,1,2
30769,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:58,0,1,2
30913,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:02,0,1,2
30802,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:09,0,1,2
30843,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:10,0,1,2
30902,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:12,0,1,2
30901,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 15:01,0,1,2
30900,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:12,0,1,2
30892,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:12,0,1,2
30891,xrdp,0,0.00B,0.00B,32.00KB,zombie,09-04-2021 23:12,0,1,2
